method,metric,index,values
salvf,lower_loss,7,"[np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014), np.float64(0.4083993050750014)]"
salvf,lower_loss,8,"[np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354), np.float64(0.40487979897124354)]"
salvf,lower_loss,9,"[np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281), np.float64(0.3877024524963281)]"
salvf,train_acc,0,"[0.6460000276565552, 0.7739999890327454, 0.7739999890327454, 0.7739999890327454, 0.7760000228881836, 0.7820000052452087, 0.7820000052452087, 0.7799999713897705, 0.777999997138977, 0.7739999890327454, 0.7760000228881836, 0.7820000052452087, 0.7820000052452087, 0.777999997138977, 0.7760000228881836, 0.7820000052452087, 0.7799999713897705, 0.777999997138977, 0.7760000228881836, 0.7799999713897705, 0.7760000228881836, 0.777999997138977, 0.7799999713897705, 0.777999997138977, 0.7799999713897705, 0.7799999713897705, 0.777999997138977, 0.7799999713897705, 0.7760000228881836, 0.7739999890327454, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836]"
salvf,train_acc,1,"[0.6520000100135803, 0.765999972820282, 0.777999997138977, 0.7680000066757202, 0.7680000066757202, 0.7620000243186951, 0.7620000243186951, 0.7639999985694885, 0.7620000243186951, 0.7599999904632568, 0.7580000162124634, 0.7620000243186951, 0.7580000162124634, 0.7620000243186951, 0.7599999904632568, 0.7620000243186951, 0.7599999904632568, 0.7620000243186951, 0.7620000243186951, 0.7639999985694885, 0.7639999985694885, 0.7639999985694885, 0.7639999985694885, 0.7639999985694885, 0.7639999985694885, 0.7639999985694885, 0.765999972820282, 0.7620000243186951, 0.7639999985694885, 0.7620000243186951, 0.7620000243186951, 0.7620000243186951, 0.7620000243186951, 0.7620000243186951, 0.7620000243186951, 0.7620000243186951, 0.7620000243186951, 0.7620000243186951, 0.7620000243186951, 0.7620000243186951, 0.7620000243186951, 0.7599999904632568, 0.7599999904632568, 0.7599999904632568, 0.7620000243186951, 0.7599999904632568, 0.7599999904632568, 0.7599999904632568, 0.7599999904632568, 0.7599999904632568, 0.7599999904632568, 0.7580000162124634, 0.7599999904632568, 0.7599999904632568, 0.7599999904632568, 0.7599999904632568, 0.7599999904632568, 0.7599999904632568, 0.7599999904632568, 0.7599999904632568, 0.7599999904632568, 0.7599999904632568, 0.7599999904632568, 0.7599999904632568, 0.7599999904632568, 0.7599999904632568, 0.7599999904632568, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7559999823570251, 0.7559999823570251, 0.7559999823570251, 0.7559999823570251, 0.7559999823570251, 0.7580000162124634, 0.7580000162124634, 0.7559999823570251, 0.7559999823570251, 0.7559999823570251, 0.7559999823570251, 0.7559999823570251, 0.7559999823570251, 0.7559999823570251, 0.7559999823570251, 0.7559999823570251, 0.7559999823570251, 0.7559999823570251, 0.7559999823570251, 0.7559999823570251, 0.7540000081062317, 0.7559999823570251, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7559999823570251, 0.7540000081062317, 0.7559999823570251, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7559999823570251, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7559999823570251, 0.7540000081062317, 0.7540000081062317]"
salvf,train_acc,2,"[0.6579999923706055, 0.777999997138977, 0.7879999876022339, 0.7860000133514404, 0.7860000133514404, 0.7940000295639038, 0.7900000214576721, 0.7879999876022339, 0.7860000133514404, 0.7919999957084656, 0.7919999957084656, 0.7919999957084656, 0.7919999957084656, 0.7900000214576721, 0.7900000214576721, 0.7900000214576721, 0.7900000214576721, 0.7900000214576721, 0.7900000214576721, 0.7900000214576721, 0.7900000214576721, 0.7900000214576721, 0.7860000133514404, 0.7860000133514404, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339, 0.7879999876022339]"
salvf,train_acc,3,"[0.6420000195503235, 0.7559999823570251, 0.777999997138977, 0.7720000147819519, 0.7699999809265137, 0.7639999985694885, 0.7620000243186951, 0.7620000243186951, 0.7599999904632568, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7559999823570251, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7559999823570251, 0.7559999823570251, 0.7559999823570251, 0.7559999823570251, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634]"
salvf,train_acc,4,"[0.6520000100135803, 0.7279999852180481, 0.7620000243186951, 0.7620000243186951, 0.7559999823570251, 0.7580000162124634, 0.7620000243186951, 0.7620000243186951, 0.7599999904632568, 0.7580000162124634, 0.7580000162124634, 0.7559999823570251, 0.7580000162124634, 0.7620000243186951, 0.7620000243186951, 0.7620000243186951, 0.7620000243186951, 0.7639999985694885, 0.7620000243186951, 0.7620000243186951, 0.7620000243186951, 0.7620000243186951, 0.7620000243186951, 0.7620000243186951, 0.7620000243186951, 0.7620000243186951, 0.7620000243186951, 0.7620000243186951, 0.7620000243186951, 0.7620000243186951, 0.7620000243186951, 0.7620000243186951, 0.7620000243186951, 0.7599999904632568, 0.7599999904632568, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7580000162124634, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7540000081062317, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935, 0.7519999742507935]"
salvf,train_acc,5,"[0.6499999761581421, 0.7739999890327454, 0.7860000133514404, 0.7860000133514404, 0.7799999713897705, 0.7820000052452087, 0.7820000052452087, 0.7860000133514404, 0.7839999794960022, 0.7860000133514404, 0.7860000133514404, 0.7860000133514404, 0.7860000133514404, 0.7839999794960022, 0.7799999713897705, 0.7839999794960022, 0.7820000052452087, 0.7839999794960022, 0.7799999713897705, 0.7820000052452087, 0.7799999713897705, 0.777999997138977, 0.777999997138977, 0.777999997138977, 0.777999997138977, 0.7760000228881836, 0.7760000228881836, 0.7760000228881836, 0.777999997138977, 0.7760000228881836, 0.777999997138977, 0.7739999890327454, 0.7739999890327454, 0.7739999890327454, 0.7739999890327454, 0.7739999890327454, 0.7739999890327454, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519, 0.7720000147819519]"
salvf,train_acc,6,"[0.6439999938011169, 0.7559999823570251, 0.7680000066757202, 0.777999997138977, 0.7720000147819519, 0.7720000147819519, 0.7699999809265137, 0.7680000066757202, 0.765999972820282, 0.765999972820282, 0.765999972820282, 0.765999972820282, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7699999809265137, 0.7720000147819519, 0.7699999809265137, 0.7720000147819519, 0.7699999809265137, 0.7720000147819519, 0.7680000066757202, 0.7699999809265137, 0.7699999809265137, 0.7699999809265137, 0.7699999809265137, 0.7699999809265137, 0.7699999809265137, 0.7699999809265137, 0.7699999809265137, 0.7699999809265137, 0.7699999809265137, 0.7699999809265137, 0.7699999809265137, 0.7699999809265137, 0.7699999809265137, 0.7699999809265137, 0.7699999809265137, 0.7699999809265137, 0.7699999809265137, 0.7699999809265137, 0.7699999809265137, 0.7699999809265137, 0.7699999809265137, 0.7699999809265137, 0.7699999809265137, 0.7699999809265137, 0.7680000066757202, 0.7699999809265137, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202, 0.7680000066757202]"
